cytokine,environment,pbmc,time,donor,value
IL-7,Inflammatory,Activated,24,2.0,14.8158099129768
IL-7,Inflammatory,Activated,24,3.0,13.4743178850278
IL-7,Inflammatory,Activated,24,4.0,0.0111911508486555
IL-7,Inflammatory,Activated,48,1.0,15.8287699669725
IL-7,Inflammatory,Activated,48,2.0,15.4904893217424
IL-7,Inflammatory,Activated,48,3.0,13.4743178850278
IL-7,Inflammatory,Activated,48,4.0,12.9740988130729
IL-7,Inflammatory,Activated,96,1.0,13.4743178850278
IL-7,Inflammatory,Activated,96,2.0,15.1528321292395
IL-7,Inflammatory,Activated,96,3.0,14.6475406462382
IL-7,Inflammatory,Activated,96,4.0,12.1440391900818
IL-7,Inflammatory,None,24,,13.34266441092987
IL-7,Inflammatory,None,48,,16.19382719010035
IL-7,Inflammatory,None,96,,11.63774638242054
IL-7,Inflammatory,Resting,24,1.0,12.8077177804745
IL-7,Inflammatory,Resting,24,2.0,13.8086753834144
IL-7,Inflammatory,Resting,24,3.0,12.9740988130729
IL-7,Inflammatory,Resting,24,4.0,13.4743178850278
IL-7,Inflammatory,Resting,48,1.0,12.9740988130729
IL-7,Inflammatory,Resting,48,2.0,14.1437188164318
IL-7,Inflammatory,Resting,48,3.0,14.8158099129768
IL-7,Inflammatory,Resting,48,4.0,15.3215820840761
IL-7,Inflammatory,Resting,96,1.0,14.6475406462382
IL-7,Inflammatory,Resting,96,2.0,14.8158099129768
IL-7,Inflammatory,Resting,96,3.0,8.23178140606061
IL-7,Inflammatory,Resting,96,4.0,7.59317643393021
IL-8,Basal,Activated,24,1.0,1164.24264733476
IL-8,Basal,Activated,24,2.0,1215.69016563674
IL-8,Basal,Activated,24,3.0,2893.25936689688
IL-8,Basal,Activated,24,4.0,2950.05871940162
IL-8,Basal,Activated,48,1.0,3757.06940536346
IL-8,Basal,Activated,48,2.0,3508.63358308134
IL-8,Basal,Activated,48,3.0,2003.00542119526
IL-8,Basal,Activated,48,4.0,4199.81703570821
IL-8,Basal,Activated,96,1.0,3472.9738580207
IL-8,Basal,Activated,96,2.0,3508.33577809924
IL-8,Basal,Activated,96,3.0,3152.75345118886
IL-8,Basal,Activated,96,4.0,1545.54299308129
IL-8,Basal,None,24,,1410.7817613450175
IL-8,Basal,None,48,,2420.2019439873848
IL-8,Basal,None,96,,2209.0611132605354
IL-8,Basal,Resting,24,1.0,1037.62371631391
IL-8,Basal,Resting,24,2.0,3125.47781049826
IL-8,Basal,Resting,24,3.0,2390.06617655662
IL-8,Basal,Resting,24,4.0,2663.48859908177
IL-8,Basal,Resting,48,1.0,2725.082416654
IL-8,Basal,Resting,48,2.0,3713.02262324368
IL-8,Basal,Resting,48,3.0,3207.60310794421
IL-8,Basal,Resting,48,4.0,3393.8936982867
IL-8,Basal,Resting,96,1.0,2758.38454919707
IL-8,Basal,Resting,96,2.0,2698.08054151275
IL-8,Basal,Resting,96,3.0,2963.63682378097
IL-8,Basal,Resting,96,4.0,3185.27246233389
IL-8,Inflammatory,Activated,24,1.0,2907.55374696211
IL-8,Inflammatory,Activated,24,2.0,2324.41482495506
IL-8,Inflammatory,Activated,24,3.0,3476.53285343169
IL-8,Inflammatory,Activated,24,4.0,0.411522633744856
IL-8,Inflammatory,Activated,48,1.0,3319.65877482461
IL-8,Inflammatory,Activated,48,2.0,3681.95776129571
IL-8,Inflammatory,Activated,48,3.0,1809.96781793832
IL-8,Inflammatory,Activated,48,4.0,312.515257648498
IL-8,Inflammatory,Activated,96,1.0,3754.61651127451
IL-8,Inflammatory,Activated,96,2.0,3684.08608696585
IL-8,Inflammatory,Activated,96,3.0,3871.57835372952
IL-8,Inflammatory,Activated,96,4.0,2702.88465191908
IL-8,Inflammatory,None,24,,2063.0023277064774
IL-8,Inflammatory,None,48,,2789.562570384165
IL-8,Inflammatory,None,96,,2847.21930745594
IL-8,Inflammatory,Resting,24,1.0,1196.95879275121
IL-8,Inflammatory,Resting,24,2.0,1501.27295208044
IL-8,Inflammatory,Resting,24,3.0,2285.62799737978
IL-8,Inflammatory,Resting,24,4.0,2456.71208973274
IL-8,Inflammatory,Resting,48,1.0,2026.24673735921
IL-8,Inflammatory,Resting,48,2.0,3155.31564247539
IL-8,Inflammatory,Resting,48,3.0,3525.92469177391
IL-8,Inflammatory,Resting,48,4.0,3742.66850907138
IL-8,Inflammatory,Resting,96,1.0,3256.21131288975
IL-8,Inflammatory,Resting,96,2.0,3065.5965909111
IL-8,Inflammatory,Resting,96,3.0,3614.12967514567
IL-8,Inflammatory,Resting,96,4.0,3793.32953748808
TNF-alpha,Basal,Activated,24,1.0,1.86893236093479
TNF-alpha,Basal,Activated,24,2.0,1.50245622528283
TNF-alpha,Basal,Activated,24,3.0,3.6236222499374
TNF-alpha,Basal,Activated,24,4.0,33.5400984692209
TNF-alpha,Basal,Activated,48,1.0,49.8956635694502
TNF-alpha,Basal,Activated,48,2.0,655.838923577399
TNF-alpha,Basal,Activated,48,3.0,4.44601888966976
TNF-alpha,Basal,Activated,48,4.0,20.2240945920749
TNF-alpha,Basal,Activated,96,1.0,1520.0
TNF-alpha,Basal,Activated,96,2.0,94.616445230182
TNF-alpha,Basal,Activated,96,3.0,149.684758050336
TNF-alpha,Basal,Activated,96,4.0,43.5053202060039
TNF-alpha,Basal,None,24,,214.9090056628027
TNF-alpha,Basal,None,48,,3.02531905185228
TNF-alpha,Basal,None,96,,725.0517897818451
TNF-alpha,Basal,Resting,24,1.0,51.187269964196
TNF-alpha,Basal,Resting,24,2.0,38.0650370040556
TNF-alpha,Basal,Resting,24,3.0,54.2176553340462
TNF-alpha,Basal,Resting,24,4.0,160.332222607929
TNF-alpha,Basal,Resting,48,1.0,152.669569201042
TNF-alpha,Basal,Resting,48,2.0,131.61884415533
TNF-alpha,Basal,Resting,48,3.0,58.8783750425856
TNF-alpha,Basal,Resting,48,4.0,304.232033450098
TNF-alpha,Basal,Resting,96,1.0,1412.69348468912
TNF-alpha,Basal,Resting,96,2.0,1686.01514779993
TNF-alpha,Basal,Resting,96,3.0,624.381600138924
TNF-alpha,Basal,Resting,96,4.0,23.5651594891428
TNF-alpha,Inflammatory,Activated,24,1.0,1520.0
TNF-alpha,Inflammatory,Activated,24,2.0,1520.0
TNF-alpha,Inflammatory,Activated,24,3.0,1520.0
TNF-alpha,Inflammatory,Activated,24,4.0,2.6299886683627
TNF-alpha,Inflammatory,Activated,48,1.0,1520.0
TNF-alpha,Inflammatory,Activated,48,2.0,1520.0
TNF-alpha,Inflammatory,Activated,48,3.0,1520.0
TNF-alpha,Inflammatory,Activated,48,4.0,1520.0
TNF-alpha,Inflammatory,Activated,96,1.0,1149.15221186383
TNF-alpha,Inflammatory,Activated,96,2.0,1520.0
TNF-alpha,Inflammatory,Activated,96,3.0,1520.0
TNF-alpha,Inflammatory,Activated,96,4.0,46.4730996530672
TNF-alpha,Inflammatory,None,24,,1350.5136708096416
TNF-alpha,Inflammatory,None,48,,1520.0
TNF-alpha,Inflammatory,None,96,,1140.561297877913
TNF-alpha,Inflammatory,Resting,24,1.0,1520.0
TNF-alpha,Inflammatory,Resting,24,2.0,1520.0
TNF-alpha,Inflammatory,Resting,24,3.0,1520.0
TNF-alpha,Inflammatory,Resting,24,4.0,1520.0
TNF-alpha,Inflammatory,Resting,48,1.0,1013.3896697747
TNF-alpha,Inflammatory,Resting,48,2.0,1520.0
TNF-alpha,Inflammatory,Resting,48,3.0,1520.0
TNF-alpha,Inflammatory,Resting,48,4.0,1520.0
TNF-alpha,Inflammatory,Resting,96,1.0,1028.17040205722
TNF-alpha,Inflammatory,Resting,96,2.0,674.000065788865
TNF-alpha,Inflammatory,Resting,96,3.0,43.6460530942047
TNF-alpha,Inflammatory,Resting,96,4.0,48.1803728777111
VEGF,Basal,Activated,24,1.0,130.160272783331
VEGF,Basal,Activated,24,2.0,121.395477796029
VEGF,Basal,Activated,24,3.0,174.043096999781
VEGF,Basal,Activated,24,4.0,164.693096791806
VEGF,Basal,Activated,48,1.0,194.280076113639
VEGF,Basal,Activated,48,2.0,187.97824114472
VEGF,Basal,Activated,48,3.0,307.571136454513
VEGF,Basal,Activated,48,4.0,301.72848281267
VEGF,Basal,Activated,96,1.0,510.624331660976
VEGF,Basal,Activated,96,2.0,285.714303316551
VEGF,Basal,Activated,96,3.0,238.8864761445
VEGF,Basal,Activated,96,4.0,447.480647611137
VEGF,Basal,None,24,,199.08621706932
VEGF,Basal,None,48,,118.657052758539
VEGF,Basal,None,96,,293.21932374201697
VEGF,Basal,Resting,24,1.0,137.958592965163
VEGF,Basal,Resting,24,2.0,169.535424093475
VEGF,Basal,Resting,24,3.0,154.703740987356
VEGF,Basal,Resting,24,4.0,167.112675660226
VEGF,Basal,Resting,48,1.0,509.476615644857
VEGF,Basal,Resting,48,2.0,394.842681740873
VEGF,Basal,Resting,48,3.0,248.907639399387
VEGF,Basal,Resting,48,4.0,245.682501781619
VEGF,Basal,Resting,96,1.0,603.551359610783
VEGF,Basal,Resting,96,2.0,619.496038488994
VEGF,Basal,Resting,96,3.0,317.819860623176
VEGF,Basal,Resting,96,4.0,321.120492479209
VEGF,Inflammatory,Activated,24,1.0,427.107232542415
VEGF,Inflammatory,Activated,24,2.0,329.569319845973
VEGF,Inflammatory,Activated,24,3.0,202.007429609822
VEGF,Inflammatory,Activated,24,4.0,0.809327846364883
VEGF,Inflammatory,Activated,48,1.0,477.437013483306
VEGF,Inflammatory,Activated,48,2.0,535.9323222593
VEGF,Inflammatory,Activated,48,3.0,209.408557853408
VEGF,Inflammatory,Activated,48,4.0,185.183504060666
VEGF,Inflammatory,Activated,96,1.0,203.063255305635
VEGF,Inflammatory,Activated,96,2.0,658.931369089937
VEGF,Inflammatory,Activated,96,3.0,330.672795888211
VEGF,Inflammatory,Activated,96,4.0,575.256588051173
VEGF,Inflammatory,None,24,,223.41885300493277
VEGF,Inflammatory,None,48,,359.4400120598025
VEGF,Inflammatory,None,96,,395.1456217867155
VEGF,Inflammatory,Resting,24,1.0,209.408557853408
VEGF,Inflammatory,Resting,24,2.0,247.11542699695
VEGF,Inflammatory,Resting,24,3.0,183.089946241964
VEGF,Inflammatory,Resting,24,4.0,214.709636902075
VEGF,Inflammatory,Resting,48,1.0,339.143769388338
VEGF,Inflammatory,Resting,48,2.0,373.95944193534
VEGF,Inflammatory,Resting,48,3.0,355.402177894151
VEGF,Inflammatory,Resting,48,4.0,370.241190778038
VEGF,Inflammatory,Resting,96,1.0,620.27478487953
VEGF,Inflammatory,Resting,96,2.0,613.269258925364
VEGF,Inflammatory,Resting,96,3.0,238.8864761445
VEGF,Inflammatory,Resting,96,4.0,295.896034250501
